_id,text,processed_text,sentiment,emotion
66d0509aac5c349d603cafc5,"It is depressing because Ashkenazi Jews are a European ethnic group that was basically wiped off the earth by genocide. Do not babble at me about ancient ancestry, I don’t give a shit",depressing ashkenazi jew european ethnic group basically wiped earth genocide babble ancient ancestry don t give shit,NEG,disgust
66d0509bac5c349d603cafc7,I have my faith in Judaism  your just whining because your lies can’t save you,faith judaism whining lie can t save,NEG,disgust
66d0509bac5c349d603cafc8,Modern Judaism is a new religion that was formed after they rejected their Messiah ,modern judaism new religion formed rejected messiah,NEG,others
66d0509bac5c349d603cafca,Over 70% of Jews are Zionists. Why am I a bad person for calling for the extermination of Judaism?,jew zionist bad person calling extermination judaism,NEG,others
66d0509bac5c349d603cafcd,"Repeating the lies of the rabbis doesn't help your case here. Monotheism comes from judaism, you're just repeating the lie of monotheism.",repeating lie rabbi help case here monotheism come judaism repeating lie monotheism,NEG,others
66d0509eac5c349d603cafd2,"Says the person who isn’t a Christian or have any understanding of the Christian faith.

Lemme guess “you know enough”? Yet, you don’t pontificate about Islam, Buddhism, Judaism, etc?

Weird.  Seems like you’ve got an agenda.",say person isn t christian understanding christian faith lem me guess you know enough yet don t pontificate islam buddhism judaism etc weird seems like you ve got agenda,NEG,disgust
66d0509eac5c349d603cafd3,"Judaism is a religion while Zionism is a racist extremist movement  
Many Zionists like you are not Jewish. Get it?",judaism religion zionism racist extremist movement many zionist like jewish get it,NEG,disgust
66d0509fac5c349d603cafd5,"Only the cowardly leftist Jews who don't understand anything about Judaism except Hummus and Tikun Olam hate him for the same reason they instinctively hate all ""right-wingers"". Bonkers that they try to appeal to people who hate them by distancing themselves from practicing Jews.",cowardly leftist jew understand anything judaism except hummus tikun olam hate reason instinctively hate rightwingers bonkers try appeal people hate distancing practicing jew,NEG,anger
66d0509fac5c349d603cafd8,"Bruh how tf , you hating on islam and hating on Judaism, c'mon pick a team ",bruh tf hating islam hating judaism cmon pick team,NEG,anger
66d0509fac5c349d603cafdb,"Cope. Circumcission, monotheism and pork ban come all from judaism. If you truly oppose jews, why you even acknowledge their prophets in the first place?",cope circumcission monotheism pork ban come judaism truly oppose jew even acknowledge prophet first place,NEG,others
66d0509fac5c349d603cafdc,"They can thank satanheuy and his far right fascists in knesset for that, he is comitting genocide in name of judaism, a normal population hate fascists and nazzzis",thank satanheuy far right fascist knesset that comitting genocide name judaism normal population hate fascist nazzzis,NEG,others
66d0509fac5c349d603cafdd,"The ones creating anti-American sentiment and putting Jewish people in danger are the violent, racist, xenophobic, Zionist committing and supporting genocide! Criticism of israel committing genocide is not anti-Semitism! Stop conflating Judaism with violent terrorist Zionism!",one creating antiamerican sentiment putting jewish people danger violent racist xenophobic zionist committing supporting genocide criticism israel committing genocide antisemitism stop conflating judaism violent terrorist zionism,NEG,anger
66d050a0ac5c349d603cafde,"Literally every Jewish holiday prayer has ended with “to next year in Jerusalem!” For thousands of years. The land is the people and the people are the land. You wouldn’t deny Muslims Mecca, but of course privileged wasps like you pretend to know Judaism. ",literally every jewish holiday prayer ended to next year jerusalem thousand year land people people land wouldn t deny muslim mecca course privileged wasp like pretend know judaism,NEG,anger
66d050a3ac5c349d603cafdf,"you said zionism has nothing to do with judaism  antisemites like you make no sense. sort it aht! also mount zion is just a little hill. there is nothing to be afraid of. anyway, sort it out",said zionism nothing judaism antisemites like make sense sort aht also mount zion little hill nothing afraid of anyway sort,NEG,others
66d050a3ac5c349d603cafe1,"Zionism is a violent, supremacist political ideology.

Judaism is a religion.

These are two different things. You can call me antisemitic all you want, but because I understand that I am anti Zionist, not anti Jew, I am not obligated to give a shit what you think of me",zionism violent supremacist political ideology judaism religion two different thing call antisemitic want understand anti zionist anti jew obligated give shit think,NEG,anger
66d050a3ac5c349d603cafe2,Wrong. Judaism is an ethno religion. You can google that yourself.,wrong judaism ethno religion google yourself,NEG,others
66d050a3ac5c349d603cafe3,Recognize that religion generally makes people stupid. Now recognize that Judaism is a religion and Jews these days are fucking idiots. https://x.com/ntarnopolsky/s/ntarnopolsky/status/1828908212935970971…,recognize religion generally make people stupid recognize judaism religion jew day fucking idiot URL,NEG,anger
66d050a3ac5c349d603cafe4,"Well said: ""Merging Judaism and Zionism is antisemitism.""",well said : merging judaism zionism antisemitism,NEG,others
66d050a4ac5c349d603cafe7,"Pure evil!
Zionism has destroyed the soul of Judaism too.
 pray
 ",pure evil zionism destroyed soul judaism too pray,NEG,disgust
66d050a4ac5c349d603cafed,"Okay you've resorted to parroting. So here's a documentary about the lovely degenerate Talmud of yours.
Enjoy & seek Jesus 
https://rumble.com/v3r4fzm-documentary-ted-pike-the-other-israel.-the-zionist-conspiracy-1987.-the-bab.html…",okay resorted parroting here s documentary lovely degenerate talmud yours enjoy seek jesus URL,NEG,disgust
66d050a7ac5c349d603cafef,"JVP will never represent Judaism!

What do you think it means at the end of the Passover Seder when Jews say L'Shana Haba'ah B'Yerushalayim, ""Next Year in Jerusalem!""?",jvp never represent judaism think mean end passover seder jew say lshana habaah byerushalayim next year jerusalem,NEG,others
66d050a7ac5c349d603caff0,"Today at Festifall, the CEO of UMich Hillel jeered at pro-Palestine protestors at a die-in decrying our university’s complicity in a brutal genocide — being committed in our names as Jewish people. We REFUSE to accept that Judaism is Zionism. Hillel will NEVER represent all Jews.",today festifall ceo umich hillel jeered propalestine protestors diein decrying university s complicity brutal genocide committed name jewish people refuse accept judaism zionism hillel never represent jew,NEG,disgust
66d050a7ac5c349d603caff1,More Jewish Rabbis Condemning Netanyahu & the Israeli Govt. Zionism is Not Judaism. It is Antithetical to Christianity & Judaism. It's Antithetical to Humanity...,jewish rabbi condemning netanyahu israeli govt zionism judaism antithetical christianity judaism antithetical humanity,NEG,disgust
66d050a7ac5c349d603caff2,"Why did DB Gurion loathe Jewish partisans of assimilation so much, that he was ready to sabotage their rescue?! Because they were pursuing a political ideology that has nothing to do with Judaism ",db gurion loathe jewish partisan assimilation much ready sabotage rescue pursuing political ideology nothing judaism,NEG,disgust
66d050a7ac5c349d603caff4,"Israel has murdered almost 200,000 Palestinians in Gaza and is murdering Palestinians in the West Bank. Yet you compare others to Nazis! 

Israel is destroying Judaism!",israel murdered almost palestinian gaza murdering palestinian west bank yet compare others nazi israel destroying judaism,NEG,disgust
66d050a8ac5c349d603caff6,"Judaism isn't a race either. But racism covers ethnicity, which includes religion.

Religious ppl are notorious for not following or adapting their religions to various circumstances. 

So, u say ban Judaism for genital mutilation?",judaism race either racism cover ethnicity includes religion religious ppl notorious following adapting religion various circumstance so u say ban judaism genital mutilation,NEG,disgust
66d050a8ac5c349d603caff7,"Israel only wants death and destruction... 
Zionism isn't Judaism.",israel want death destruction zionism judaism,NEG,anger
66d050aaac5c349d603caffa,He is very clear.   He publicly shames Jews who practice Judaism.,clear publicly shame jew practice judaism,NEG,disgust
66d050abac5c349d603cb000,"this deliberate conflation of jews with zionist colonizers is propaganda designed to shield genocidaires from accountability.

unless you think genocide is a feature of judaism. is it?",deliberate conflation jew zionist colonizer propaganda designed shield genocidaires accountability unless think genocide feature judaism it,NEG,anger
66d050abac5c349d603cb002,"We criticize the IDEAS of judaism, we just don’t believe in crazy antisemitic nonsense like you and other neo nazis",criticize idea judaism don t believe crazy antisemitic nonsense like neo nazi,NEG,disgust
66d050abac5c349d603cb003,Troubling indeed. I'd argue that conflating Zionism with Judaism is a519stantly problematic and ignores the diverse opinions within the Jewish community.,troubling indeed i d argue conflating zionism judaism astantly problematic ignores diverse opinion within jewish community,NEG,disgust
66d050abac5c349d603cb004,"Deeply troubling. Zionism is not Judaism. Zionism is not a religion at all, but rather an ideology advocating for an ethnostate. Would white nationalists similarly be a protected class? x.com/theintercept/s…",deeply troubling zionism judaism zionism religion all rather ideology advocating ethnostate would white nationalist similarly protected class xcomtheintercepts,NEG,disgust
66d050abac5c349d603cb006,"What’s crazy is that while all Western countries grant citizenship as if it’s free, Israel’s immigration program ""Aliyah"" requires you to be Jewish or convert to Judaism. Meanwhile, these mfers flood the West with refugees they have created, while keeping their own borders shut.",what s crazy western country grant citizenship it s free israel s immigration program aliyah requires jewish convert judaism meanwhile mfers flood west refugee created keeping border shut,NEG,disgust
66d050acac5c349d603cb007,"It's sick no matter how many died and how they died. They were forced into concentration camps, which is wrong. Hitler inadvertently wrecked Europe by giving those assoc w/Judaism the ammunition to insure their rise as the New Rulers of the West.",sick matter many died died forced concentration camp wrong hitler inadvertently wrecked europe giving assoc wjudaism ammunition insure rise new ruler west,NEG,disgust
66d050acac5c349d603cb008,You are a Jew who does not keep Judaism,jew keep judaism,NEG,disgust
66d050afac5c349d603cb00b,"""no Judaism without Zionism' ffs Zionism is less than two centuries old you absolute muppet",no judaism without zionism ffs zionism le two century old absolute muppet,NEG,anger
66d050afac5c349d603cb00c,"That far right nonsense isn’t Torah or Judaism.

It’s full on Christian emulation.",far right nonsense isn t torah judaism it s full christian emulation,NEG,disgust
66d050afac5c349d603cb00d,"Judaism is the world's only monotheistic religion, sorry pagan",judaism world s monotheistic religion sorry pagan,NEG,disgust
66d050b0ac5c349d603cb00e,"Israel is a shame upon nations. Jewish diaspora will never undo in this lifetime the shame they’ve brought on themselves. Jewish isn’t a biological entity. Judaism is rabid religious supremacy that works against societal unity, national sovereignty, and the U.S. Constitution.",israel shame upon nation jewish diaspora never undo lifetime shame they ve brought themselves jewish isn t biological entity judaism rabid religious supremacy work societal unity national sovereignty u constitution,NEG,disgust
66d050b0ac5c349d603cb010,Vim is like Judaism. You have to discourage people who ask about it the first 3 times,vim like judaism discourage people ask first time,NEG,others
66d050b0ac5c349d603cb012,"It's literally a sin in Judaism to fuck around before marriage & it also written in your holy book that you can stoned a woman to death if she is no longer virgin at the first night. 
Yet, you all still promoting free sex as freedom. 

Does free sex represent Judaism?",literally sin judaism fuck around marriage also written holy book stoned woman death longer virgin first night yet still promoting free sex freedom free sex represent judaism,NEG,disgust
66d050b0ac5c349d603cb014,Why would world Jewry let this be the face of Judaism? Is the average Jew in the West comfortable being represented by denying healthcare to unarmed civilians?,would world jewry let face judaism average jew west comfortable represented denying healthcare unarmed civilian,NEG,disgust
66d050b0ac5c349d603cb015,"We planned a fundraiser for Doctors against genocide to provide support to a maternal care hospital in Gaza + an ambulance and more medical equipment to the West Bank, and @eventbrite took it down due to “risk of harm or inciting violence” 

We can’t even send medical support….",planned fundraiser doctor genocide provide support maternal care hospital gaza ambulance medical equipment west bank eventbrite took due risk harm inciting violence can t even send medical support,NEG,disgust
66d050b4ac5c349d603cb017,"Religious discrimination, censorship, surveillance, and perverse cruelty, in general, are direct functions of the religion of Judaism, specifically the laws of the Babylonian Talmud.

For followers of the religion of Judaism, Jewish convenant law supersedes the U.S. Constitution.",religious discrimination censorship surveillance perverse cruelty general direct function religion judaism specifically law babylonian talmud follower religion judaism jewish convenant law supersedes u constitution,NEG,disgust
66d050b4ac5c349d603cb018,It’s not Judaism. It’s zionism,it s judaism it s zionism,NEG,disgust
66d050b4ac5c349d603cb01b,"We should not conflate Judaism with Zionism.

Many Jews oppose Zionism.
Many Christians support Zionism.

Antisemitism' is a term used to dispel opposition to Zionism.

One can dismiss the State of Israel without being antisemitic.

Kissinger finally said Zionism was a bad idea!",conflate judaism zionism many jew oppose zionism many christian support zionism antisemitism term used dispel opposition zionism one dismiss state israel without antisemitic kissinger finally said zionism bad idea,NEG,others
66d050b4ac5c349d603cb01d,"The ""For you"" section is garbage. There's no way these people would post such garbage under their real names. The logical explanation is they aren't real people. They're accounts engaged in psychological warfare and psyops on behalf of Judaism.",for you section garbage there s way people would post garbage real name logical explanation real people they re account engaged psychological warfare psyop behalf judaism,NEG,disgust
66d050b5ac5c349d603cb01f,"Zionism today is Jewish hatred of nonJews. The victims are nonJews, the murderers are Jews.
Any effort to separate Judaism from Zionism is gaslighting, as 99% of synagogues & lobby groups support Israel and it's slaughter of nonJews. Jews CAN hate, despite contrary Hasbara lies.",zionism today jewish hatred nonjews victim nonjews murderer jew effort separate judaism zionism gaslighting synagogue lobby group support israel slaughter nonjews jew hate despite contrary hasbara lie,NEG,disgust
66d050b5ac5c349d603cb020,"The DNA of most Jews indicates Levantine ancestry. 
Converting to Judaism wasn't popular in Europe,and often punishable by death. 
Jews were more likely to convert to Christianity, often by force.",dna jew indicates levantine ancestry converting judaism popular europe and often punishable death jew likely convert christianity often force,NEG,others
66d050b5ac5c349d603cb022,It’s Judaism on full display,it s judaism full display,NEG,others
66d050b5ac5c349d603cb025,Again incorrect…. There are black Jews…. You really don’t know the first thing about Judaism  all your info is from online translations ,incorrect black jew really don t know first thing judaism info online translation,NEG,others
66d050b5ac5c349d603cb026,“Christianity is the historical arch enemy of Judaism”,christianity historical arch enemy judaism,NEG,others
66d050b5ac5c349d603cb027,"“When Israel is Mighty it becomes Satan”
By Yossi Gurvitz

Understand the mindset of Israeli’s/Jews…

Learn about their religion, Talmud, Judaism, Torat Hamelech which gives Israeli’s the right (in their minds) to murder children.

According to Judaism, Jews are supposed to kill",when israel mighty becomes satan yossi gurvitz understand mindset israeli sjews learn religion talmud judaism torat hamelech give israeli s right in mind murder child according judaism jew supposed kill,NEG,others
66d050b8ac5c349d603cb028,Mohammed started islam when he was rejected as judaism prophet  You can also create a sect like islam and get more followers. If 2 bn ppl can believe earth is flat and raping a 9 yrs old by 54 yr old is fine than I am sure those 2 bn can believe any shit. ,mohammed started islam rejected judaism prophet also create sect like islam get follower bn ppl believe earth flat raping yr old yr old fine sure bn believe shit,NEG,anger
66d050b8ac5c349d603cb02b,"Jesus you normies need to be removed from keyboards ASAP... 

Germany has been devoured by Judaism por the past 80 years; its population demoralized and cucked by Judeomocracy, witnessing their demographic replacement and cultural erasure... Oh, but Nutzhis... 

#Zionism",jesus normies need removed keyboard asap germany devoured judaism por past year population demoralized cucked judeomocracy witnessing demographic replacement cultural erasure oh nutzhis #  zionism,NEG,disgust
66d050b8ac5c349d603cb02c,"idk man maybe the fact that judaism stands up for the oppressed and values the sanctity of human life, whereas israel is an oppressor and has been committing genocide for 10 months now.",idk man maybe fact judaism stand oppressed value sanctity human life whereas israel oppressor committing genocide month now,NEG,others
66d050b8ac5c349d603cb02d,people like her push many people away from judaism and make them feel isolated from their own community. what a vile person.,people like push many people away judaism make feel isolated community vile person,NEG,disgust
66d050b8ac5c349d603cb02f,What happened to people before the bible or even Judaism existed? Did they all go to hell?  How stupid that nonsense is..,happened people bible even judaism existed go hell stupid nonsense is,NEG,anger
66d050b8ac5c349d603cb030,"Correction: 
You’re not clinging to “your” ancient sites. You are coming from abroad & stealing that land by decree and expelling the indigenous and native by violence and force.

That region is the birthplace of Judaism (and Christianity too by the way). But it’s not yours",correction : you re clinging your ancient site coming abroad stealing land decree expelling indigenous native violence force region birthplace judaism and christianity way it s,NEG,disgust
66d050b9ac5c349d603cb033,So zionism is = to judaism?,zionism judaism,NEG,disgust
66d050b9ac5c349d603cb036,"Sigh. Let's try it extra slowly for you. Judaism is around, 3,500 year old. The word 'antisemitism' was invented just 145 years ago. Why? That is the question your brain can't digest.",sigh let s try extra slowly you judaism around year old word antisemitism invented year ago why question brain ca nt digest,NEG,disgust
66d050bbac5c349d603cb037,"https://lemediaen442.fr/le-grand-rabbin-de-france-haim-korsia-poursuivi-pour-apologie-de-crimes-de-guerre-et-de-crimes-contre-lhumanite/… 

indicted for supporting a fake Israel while Rabbi

the only connection with Judaism:  ancient rabbinic
born gay capital status crime

OBVIOUSLY A NATURAL REGULATOR
https://independent.co.uk/life-style/love-sex/women-are-never-straight-they-are-either-gay-or-bisexual-study-suggests-a6723276.html…",URL indicted supporting fake israel rabbi connection judaism : ancient rabbinic born gay capital status crime obviously natural regulator URL,NEG,disgust
66d050bcac5c349d603cb039,"Shulchan Aruch poskins, An evil cat that hurts kids, you don’t have to return it to the owner, you can kill the cat and skin it for a scarf. If it hurts people it loses it’s right to exist!",shulchan aruch poskins evil cat hurt kid don t return owner kill cat skin scarf hurt people loses it s right exist,NEG,others
66d050bcac5c349d603cb03b,you mean zionists. it’s zionism that is the problem. not judaism.,mean zionist it s zionism problem judaism,NEG,disgust
66d050bcac5c349d603cb03d,"Just because Scofield said it doesn't make it so...
There is NO BASIS for Christianity being compatible with talmudic judaism, same with islam. Wholly incompatible.
To your first point, the red cross' statistics and census data aren't ""an opinion"", dumbest thing I've read.",scofield said make so basis christianity compatible talmudic judaism islam wholly incompatible first point red cross statistic census data an opinion dumbest thing i ve read,NEG,disgust
66d050bcac5c349d603cb040,"The issue, like in most cases, is fundamentalism; ""Our way or no way.""

Fundamentalism sadly found its way to liberalism and sort of twisted it to create wokeism.
Islam has Islamism
Judaism has Religious-Zionism
Christianity has Christian fundamentalism (uncrative name)",issue like case fundamentalism our way way fundamentalism sadly found way liberalism sort twisted create wokeism islam islamism judaism religiouszionism christianity christian fundamentalism uncrative name,NEG,disgust
66d050bdac5c349d603cb044,"Ronnie it's not about lineage when it comes to Judaism and who gets to speak on behalf of its culture/law. 

Moses' Son didn't even lead the people after he died, that's not how we operate.

I think you'd appreciate this thread. Of at least this section.",ronnie lineage come judaism get speak behalf culturelaw moses son even lead people died that s operate think appreciate thread least section,NEG,others
66d050c0ac5c349d603cb046,"I definitely meant Jews. Wait, I’ve never differentiated between the two. I mean the people of Israel and Judaism rarely differentiate the two.",definitely meant jew wait i ve never differentiated two mean people israel judaism rarely differentiate two,NEG,others
66d050c1ac5c349d603cb047,"And Israel kills in the name of Judaism and according to the teachings of the Talmud. Spitting on Christian’s for blessings and legally raping non Jews bc non Jews r considered subhuman animals. But ofc that’s not actually Judaism, it’s Zionism.",israel kill name judaism according teaching talmud spitting christian s blessing legally raping non jew bc non jew r considered subhuman animal ofc that s actually judaism it s zionism,NEG,anger
66d050c1ac5c349d603cb048,"1. Zionism is a fundamental part of Judaism the most prominent person in the Torah is Moses who led the first Zionist movement from Egypt (Passover)

2. People who pretend to care about the dangers of a Jewish Ethnostate never have anything to say about Muslim Ethnostates ",zionism fundamental part judaism prominent person torah moses led first zionist movement egypt passover people pretend care danger jewish ethnostate never anything say muslim ethnostates,NEG,disgust
66d050c1ac5c349d603cb049,"No, because that's out of context and not relevant to Christian faith other than the history of Judaism.

You can't misinterpret Sura 5:33 “They (infidels) shall be slain or crucified, or have their hands and feet cut off.”",no that s context relevant christian faith history judaism ca nt misinterpret sura they infidel shall slain crucified hand foot cut off,NEG,others
66d050c1ac5c349d603cb04b,"Khazarian Mafia | The God Eaters

“This video is indeed about the Khazarian Mafia, but more importantly offers the patterns by which they have fed on God by way of humanities ignorance. As Nature creatures we are an outpouring of God, and the only way we can escape the Black Sun,",khazarian mafia god eater this video indeed khazarian mafia importantly offer pattern fed god way humanity ignorance nature creature outpouring god way escape black sun,NEG,others
66d050c1ac5c349d603cb04c,"Muslims can never fully be trusted. Unlike any other religion Islam alone advocates for its followers to lie & deceive none Muslim host countries. They can turn at any moment. This type of behavior isn’t found in Judaism, Christianity, Hinduism, Buddhism, etc…. Only Islam!",muslim never fully trusted unlike religion islam alone advocate follower lie deceive none muslim host country turn moment type behavior isn t found judaism christianity hinduism buddhism etc islam,NEG,disgust
66d050c1ac5c349d603cb04e,"This Nero, however, ran away, converted to Judaism, married and became the ancestor of the later rabbi Meier.

Maybe had something to do with it. Why do they always show up when society is being destroyed?",nero however ran away converted judaism married became ancestor later rabbi meier maybe something it always show society destroyed,NEG,disgust
66d050c1ac5c349d603cb04f,So why did Arabs invade land with people in it???? And built their temple on a site holy to Judaism.,arab invade land people it built temple site holy judaism,NEG,others
66d050c2ac5c349d603cb051,"No but it is up to me, and I say your Zionism poisons the well of Judaism. Go die in a hole and let us Jews who actually learned morals from the Torah live in peace.",me say zionism poison well judaism go die hole let u jew actually learned moral torah live peace,NEG,anger
66d050c2ac5c349d603cb052,You're saying the whole Based Shitlib thing has been prepping for diaspora Judaism?,saying whole based shitlib thing prepping diaspora judaism,NEG,others
66d050c2ac5c349d603cb053,"I didn’t actually hear them say “all the Zionists are terrorists,” but even if they did, you’re the one equating Zionism with Judaism. That’s the problem. Not me. Not these kids. Free Palestine !",didn t actually hear say all zionist terrorist even did you re one equating zionism judaism that s problem me kid free palestine,NEG,others
66d050c4ac5c349d603cb054,So?? Judaism is worse still,so judaism worse still,NEG,disgust
66d050c4ac5c349d603cb055,No. I’m saying the European Zionists that hijacked Judaism and control the western world are committing a genocide. An “ethnic cleansing” fully supported by FASCIST Copmala,no i m saying european zionist hijacked judaism control western world committing genocide ethnic cleansing fully supported fascist copmala,NEG,disgust
66d050c4ac5c349d603cb056,"Exactly. How many times must we go over this? Criticism of Zionism is not Antisemitic. Zionism was founded by an atheist, it has nothing to do with Judaism.",exactly many time must go this criticism zionism antisemitic zionism founded atheist nothing judaism,NEG,others
66d050c4ac5c349d603cb057,"“Zionism established a state, clearly a racist state, because it’s a racist ideology” 

“Zionism is an ideology that led to colonialism, ethnic cleansing, apartheid and now a genocide.” ",zionism established state clearly racist state it s racist ideology zionism ideology led colonialism ethnic cleansing apartheid genocide,NEG,disgust
66d050c4ac5c349d603cb058,"Gemini has some serious cognitive dissonance.
If ""Palaestina"" was created in the 2nd century CE by the Romans, what the heck is ""Palestinian Judaism?"" 

This is madness and stupidity 

#gemini #Israel #History",gemini serious cognitive dissonance palaestina created nd century ce roman heck palestinian judaism madness stupidity #  gemini #  israel #  history,NEG,anger
66d050c5ac5c349d603cb05a,"Islam, Judaism, and Christianity worship the same god just in a different interpretation so why is there so much division between them? Christianity is even more divided because of the differences in denominations. That’s why monotheistic beliefs don’t make sense.",islam judaism christianity worship god different interpretation much division them christianity even divided difference denomination that s monotheistic belief don t make sense,NEG,disgust
66d050c5ac5c349d603cb05d,Ban Islam and Judaism. Toxic cultures.,ban islam judaism toxic culture,NEG,others
66d050c5ac5c349d603cb060,"The name for this is supersessionism, And this is offensive to the Jewish people, because Judaism came before Christianity and Islam.",name supersessionism offensive jewish people judaism came christianity islam,NEG,disgust
66d050c5ac5c349d603cb061,Zionism is Judaism.,zionism judaism,NEG,disgust
66d050c8ac5c349d603cb063,"And according to the Chabad sect of Judaism, Russia is controlled by the Chabad. Makes sense since Putin builds monuments who slaughtered tens of millions of Russian Christians",according chabad sect judaism russia controlled chabad make sense since putin build monument slaughtered ten million russian christian,NEG,disgust
66d050c9ac5c349d603cb066,Slavery was million time worse than this But it never been a propaganda In any tragedy like they do with Judaism is crazy and where is the story for the 12 million Christian who were dead or kill because they German the collective punishment just like they doing t Palestine ,slavery million time worse never propaganda tragedy like judaism crazy story million christian dead kill german collective punishment like palestine,NEG,disgust
66d050c9ac5c349d603cb069,Regardless ritual animal sacrifice was not popular at that time. Many extinct sects of Judaism pushed out by the Pharisees were strongly opposed to it.,regardless ritual animal sacrifice popular time many extinct sect judaism pushed pharisee strongly opposed it,NEG,others
66d050c9ac5c349d603cb06c,"All the world has watched and endured at the hands of leftwing radical terrorism supporters was never anything but #JewHatred. Their anti-zionism excuse is just a front. Israel and Judaism cannot be separated, and attacking either assaults both. They prove this correct daily.",world watched endured hand leftwing radical terrorism supporter never anything #  jewhatred antizionism excuse front israel judaism can not separated attacking either assault both prove correct daily,NEG,disgust
66d050c9ac5c349d603cb06f,"6. It appears to me that we're talking about 2 completely different God's. The Gospel defeated paganism after His death to include Judaism. He hated them and thought they were Satanic, and they hated Him, which is why their Talmud is absolute pagan anti-Christ garbage.",appears we re talking completely different god s gospel defeated paganism death include judaism hated thought satanic hated him talmud absolute pagan antichrist garbage,NEG,disgust
66d050caac5c349d603cb071,"so everything israel is doing to palestinian civilians, all the horrors for ""their god given land"" is part of judaism? everything the israel state does and allows is essential to the jewish faith?",everything israel palestinian civilian horror their god given land part judaism everything israel state allows essential jewish faith,NEG,disgust
66d050cdac5c349d603cb078,"but you shall surely kill him; your hand shall be first upon him to put him to death, and afterwards the hand of all the people!",shall surely kill him hand shall first upon put death afterwards hand people,NEG,sadness
66d050ceac5c349d603cb079,"You clearly know nothing about Judaism!
Zionism and Israel are essential parts of the religion.

Just like Vatican and the Pope are essential parts of the Catholic religion.",clearly know nothing judaism zionism israel essential part religion like vatican pope essential part catholic religion,NEG,disgust
66d050ceac5c349d603cb07c,"People pretty much tell me that Hamas represents Islam and Israel represents Judaism.

I’ve been told that I need to distrust the Jewish people and help Palestinians. Jews are a hated people in my religion to the point that even doing business with them will cause problems.",people pretty much tell hamas represents islam israel represents judaism i ve told need distrust jewish people help palestinian jew hated people religion point even business cause problem,NEG,disgust
66d050ceac5c349d603cb07d,Why is it so trendy to support Hamas?,trendy support hamas,NEG,others
66d050d2ac5c349d603cb083,It's not just trash it's Judaism for the goyim.,trash judaism goy,NEG,others
66d050d3ac5c349d603cb08c,"Iceland unfortunately gave in to Jewish bullying.
Icelandic Alþingi withdrew proposed a ban on male genital mutilation.

To atone, Judaism was made a state religion of Iceland so Jews can funnel 'church taxes' back into their own synagogues—also had to display Holocaust exhibits.",iceland unfortunately gave jewish bullying icelandic alingi withdrew proposed ban male genital mutilation atone judaism made state religion iceland jew funnel church tax back synagoguesalso display holocaust exhibit,NEG,disgust
66d050d7ac5c349d603cb08d,"""The Bible, Jesus & Judaism, never condemns abortion.""

False - Again

1. The Bible explicitly condemns us from striking down innocent human life, which is the end result of removing a living child from the womb of its mother with the sole intent to end its life. The Bible does",the bible jesus judaism never condemns abortion false bible explicitly condemns u striking innocent human life end result removing living child womb mother sole intent end life bible,NEG,disgust
66d050d7ac5c349d603cb08e,Judaism is worse,judaism worse,NEG,others
66d050d8ac5c349d603cb08f,"Modren isreali are fake Khazars from Eastern Europe they all originally Khazars who converted to Judaism in 7centuryAD.They are descendants of cursed genetic lineage mentioned in holy books(Gog and Magog)they are
Talmudic worshipers of Maluch and Baal& blood sacrifice of children",modren isreali fake khazars eastern europe originally khazars converted judaism centuryadthey descendant cursed genetic lineage mentioned holy book gog magog they talmudic worshiper maluch baal blood sacrifice child,NEG,disgust
66d050d8ac5c349d603cb093,"Since the beginning of time Judaism has always fallen into degeneracy and pushed this behavior 

In every… single… civilization 

It’s Zionist",since beginning time judaism always fallen degeneracy pushed behavior every single civilization it s zionist,NEG,disgust
66d050d8ac5c349d603cb094,What is different judaism and zionism right now?? Both of eachother support to kill not only children in gaza but animals too!!!!,different judaism zionism right now eachother support kill child gaza animal too,NEG,disgust
66d050d8ac5c349d603cb095,"Judaism is a religion, but Jews are an ethnicity. Islam is an ideology Arabs are an ethnicity. Palestinians aren't an ethnicity, they are Egyptian Syrian and Jordanian colonizers who invented palestinians in 1964 as proven by DNA and historical documents.",judaism religion jew ethnicity islam ideology arab ethnicity palestinian ethnicity egyptian syrian jordanian colonizer invented palestinian proven dna historical document,NEG,disgust
66d050d8ac5c349d603cb097,"Them being Jewish has nothing to do with the Palestinian resistance. The resistance is to occupation and apartheid, to genocide and ethnic cleanssing. Not to Judaism. But you know that.",jewish nothing palestinian resistance resistance occupation apartheid genocide ethnic cleanssing judaism know that,NEG,disgust
66d050d9ac5c349d603cb09a,"Zionism stems from the principles of Judaism
Judaism’s Talmud: Killing a goyim (non Jews AKA cattle) is of no consequence they are like a wild animal, stealing from and lying to goyim is permitted, even the best of goyim should be killed, permitted sex with children, etc",zionism stem principle judaism judaism s talmud : killing goy non jew aka cattle consequence like wild animal stealing lying goy permitted even best goy killed permitted sex child etc,NEG,anger
66d050d9ac5c349d603cb09b,"It's a fasle religion, that's incompatible with Christianity or Judaism. 
If they support it, they should practise it in Muslim countries.",fasle religion that s incompatible christianity judaism support it practise muslim country,NEG,others
66d050dbac5c349d603cb09d,"And Judaism is a steaming pile of poo, so how about everyone stop with the Yahwehism, Adam and Eve nonsense",judaism steaming pile poo everyone stop yahwehism adam eve nonsense,NEG,disgust
