_id,text,processed_text,sentiment,emotion
66cf7606cacea2020474fabf,"And the murder of 40,000 Palestinians scaled to the US population would be the equivalent of 6.4 million dead Americans.

So what you are saying is that Iran and the rest of the civilized world should flatten Israel.",murder palestinian scaled u population would equivalent million dead american saying iran rest civilized world flatten israel,NEG,disgust
66cf7607cacea2020474fac1,I wonder if this is to create a situation where UN troops are casualties of Israel. It’s madness.,wonder create situation un troop casualty israel it s madness,NEG,others
66cf7607cacea2020474fac5,"There are many principled Israelis within  who would be nauseated by your anti-Palestinian racism & support for genocide. Amazing how you weaponize your identity to paint even the most basic expression of empathy for Palestine as antisemitism. So really it's a ""you"" problem ",many principled israeli within would nauseated antipalestinian racism support genocide amazing weaponize identity paint even basic expression empathy palestine antisemitism really you problem,NEG,disgust
66cf7607cacea2020474fac6,"here is what goes on in schools in Gaza, this is just the tip of a iceberg, FACTS are clear, people of gaza are jew hating terrorist and anyone complicit to the threat of israel should be eliminated.",go school gaza tip iceberg fact clear people gaza jew hating terrorist anyone complicit threat israel eliminated,NEG,others
66cf7607cacea2020474fac7,"Please RT - This is what Palestinian children are taught in  Gaza’s Kindergartens and schools.
They are trained as child soldiers and staged executions of Israeli captives. 
Western countries must stop funding the Palestinians, including UNRWA.",please rt palestinian child taught gaza s kindergarten school trained child soldier staged execution israeli captive western country must stop funding palestinian including unrwa,NEG,disgust
66cf7607cacea2020474fac9,- Tighnari's VA was assumed to be zionist based on a liking a post from one of his mutuals + visiting Israel multiple years ago. Everything else came from twitter angry that he wouldn't make a public statement in either direction. There is no confirmation of any sort to this day.,tighnari s va assumed zionist based liking post one mutuals visiting israel multiple year ago everything else came twitter angry make public statement either direction confirmation sort day,NEG,others
66cf7608cacea2020474facb,Is Jordan killing 20k children and carpet bombing the entire region while keeping the people in an open air prison? No? Thought so. You can't be human and support Israel,jordan killing k child carpet bombing entire region keeping people open air prison no thought so ca nt human support israel,NEG,disgust
66cf760ccacea2020474fad2,Israel prevented any resources into Gaza that would allow them to prosper in any manner.  While continuing to sporadically bombed the infrastructure and kill innocent people p,israel prevented resource gaza would allow prosper manner continuing sporadically bombed infrastructure kill innocent people p,NEG,disgust
66cf760ccacea2020474fad4,"You must force protection on Hospitals & Aid workers or put real consequences on Israel & America
A ceasefire MUST be forced on America & Israel [ negotiations are just scam to prolongate this genocide] call America & Israel out or this will never End",must force protection hospital aid worker put real consequence israel america ceasefire must forced america israel negotiation scam prolongate genocide call america israel never end,NEG,others
66cf760ccacea2020474fad5,"If her husband is not a Zionist, he is susipable to be blackmailed by them, like the Judge.
@DrJillStein
 is the only person who cannot be blackmailed by AIPAC and the Israel Lobby.
The Democrat Party is trying hard to keep Greens off the ballot.
Is that fair?",husband zionist susipable blackmailed them like judge drjillstein person can not blackmailed aipac israel lobby democrat party trying hard keep green ballot fair,NEG,others
66cf760ecacea2020474fad7,Netanyahu Hits Back After Biden-Harris Add More Sanctions on Israel,netanyahu hit back bidenharris add sanction israel,NEG,others
66cf760ecacea2020474fad8,They're not destroying the weapons though. They're just destroying the people and buildings. Hamas makes their rockets out of bath-tubs. They're glorified fire-works. Israel has 2000lb bombs and white phosphorus,they re destroying weapon though they re destroying people building hamas make rocket bathtub they re glorified firework israel lb bomb white phosphorus,NEG,disgust
66cf760fcacea2020474fadc,"The root cause of everything is the illegal occupation of the Palestinian Territories. End of story.
Zionist greed means that 78% of historic Palestine is not enough and Israel wants more, that’s why they will never leave the entirety of the Palestinian Territories at their own",root cause everything illegal occupation palestinian territory end story zionist greed mean historic palestine enough israel want more that s never leave entirety palestinian territory,NEG,disgust
66cf760fcacea2020474fadd,Israel is not better by killing half of the Population of Gaza.,israel better killing half population gaza,NEG,anger
66cf760fcacea2020474fade,i would assume it’s racially motivated because a lot of people in Israel are white immigrants and they have not been given any form of birth control by deception. it was a prerequisite for (black) Ethiopian immigrants and they were falsely told that it was vaccination/vitamin.,would assume it s racially motivated lot people israel white immigrant given form birth control deception prerequisite black ethiopian immigrant falsely told vaccinationvitamin,NEG,disgust
66cf760fcacea2020474fadf,"You will return to all the 21 Arab countries you came from .
Israel 
Belongs to the Jews 
I understand you are all Jealous  .",return arab country came israel belongs jew understand jealous,NEG,others
66cf760fcacea2020474fae1,But he said that he is Palestinian not Israeli and that he feels sad about the Terrorist in jail in Israel,said palestinian israeli feel sad terrorist jail israel,NEG,sadness
66cf760fcacea2020474fae2,"Israel has been the problem in every step of negotiations, they recently assassinated the head negotiator for Hamas. Meanwhile Hamas has put forward many proposals and even agreed to a US preliminary proposal",israel problem every step negotiation recently assassinated head negotiator hamas meanwhile hamas put forward many proposal even agreed u preliminary proposal,NEG,others
66cf7610cacea2020474fae3,"Genuine question for you. What can be a legitimate response to you after the Oct7 Hamas atrocities against Israel. That act, plus taking live hostages and Hamas’s vow to commit more Oct7s, began this war. It is not genocide to eliminate a terrorist threat on Israel’s border",genuine question you legitimate response oct hamas atrocity israel act plus taking live hostage hamas s vow commit oct began war genocide eliminate terrorist threat israel s border,NEG,others
66cf7610cacea2020474fae5,Israel would NOT have been attacked if Trump was in office! Everyone knows this!,israel would attacked trump office everyone know this,NEG,disgust
66cf7610cacea2020474fae6,Antony Blinken is a Mossad agent who is blackmailing world politicians on the #EpsteinClientList  into doing Israel's genocidal bidding.,antony blinken mossad agent blackmailing world politician #  epsteinclientlist israel s genocidal bidding,NEG,disgust
66cf7614cacea2020474fae7,Looks like a very difficult sitiation to live in. Then why start another episode on october 7th knowing you will lose a direct war with israel? And making live even worse as it already was.,look like difficult sitiation live in start another episode october th knowing lose direct war israel making live even worse already wa,NEG,others
66cf7614cacea2020474fae8,Liberals? The position of Israel and Palestine is a long-standing and nuanced two-state solution....there's a price to pay for pandering to populist outrages and not standing up for your values even IF donors and staffers are flipping out.,liberal position israel palestine longstanding nuanced twostate solution there s price pay pandering populist outrage standing value even donor staffer flipping out,NEG,disgust
66cf7614cacea2020474fae9,"Time was when one would condemn any mention of such terms, in relation to Israel, as offensive, and needlessly hurtful, how tragic that it's become difficult to raise such objections now...",time one would condemn mention term relation israel offensive needlessly hurtful tragic become difficult raise objection now,NEG,others
66cf7614cacea2020474faeb,"The Israeli army violates international laws with impunity, committing atrocities in the West Bank without regard for justice or humanity.
#Westbank_underattack
#Israel_terrorist_entity",israeli army violates international law impunity committing atrocity west bank without regard justice humanity #  westbankunderattack #  israelterroristentity,NEG,anger
66cf7614cacea2020474faec,"In the span of an hour, seven have been killed in Jenin and Tubas north of the West Bank.

At least five governorates, or half of the West Bank are under a military incursion right now.

Israel is using drone warfare, random and firing of live ammunition. x.com/mariambarghout…",span hour seven killed jenin tuba north west bank least five governorates half west bank military incursion right now israel using drone warfare random firing live ammunition xcommariambarghout,NEG,others
66cf7614cacea2020474faee,"The question is why aren’t we doing the same thing, stopping israel from slaughtering an entire people instead of being complicit to genocide.",question aren t thing stopping israel slaughtering entire people instead complicit genocide,NEG,disgust
66cf7614cacea2020474faef,"Hiding an Ugly Truth About Israel https://consortiumnews.com/2024/08/28/hiding-an-ugly-truth-about-israel/…

Jonathan Cook on Tony Greenstein’s exposure of a glaring omission in a new biography of Rudolf Vrba, the first Jew to escape Auschwitz and an intense critic of the Zionist movement.",hiding ugly truth israel URL jonathan cook tony greenstein s exposure glaring omission new biography rudolf vrba first jew escape auschwitz intense critic zionist movement,NEG,disgust
66cf7615cacea2020474faf0,I don’t agree. You are projecting like USA homeless situation started after Ukraine and Israel war. Situation exists for many decades and it is due to USA politician spending money on their pet projects rather than giving it to the needy.,don t agree projecting like usa homeless situation started ukraine israel war situation exists many decade due usa politician spending money pet project rather giving needy,NEG,disgust
66cf7615cacea2020474faf1,"Israel’s image is
deteriorating. The eight outbreaks of armed conflict over Israel’s 75 years has not sustained peace. Could agreement on Palestinian autonomy or a 2-state solution be worse?  Perhaps peace is secondary or tertiary.",israel s image deteriorating eight outbreak armed conflict israel s year sustained peace could agreement palestinian autonomy state solution worse perhaps peace secondary tertiary,NEG,others
66cf7615cacea2020474faf3,How did the Biden administration start the war in Israel/Gaza?,biden administration start war israelgaza,NEG,others
66cf7615cacea2020474faf4,How is the Turkish invasion of Cyprus at all relevant in the Israel-Gaza war? An invasion happening in one place 50 years ago doesn’t negate the atrocities that are currently happening in another place right now.,turkish invasion cyprus relevant israelgaza war invasion happening one place year ago doesn t negate atrocity currently happening another place right now,NEG,disgust
66cf7615cacea2020474faf5,"Hamas leader Sinwar uses 22 Israeli hostages as human shields, 
@JewishChron
 reports; Sinwar is surrounded by handcuffed captives at his underground hideout; Israel had several chances to eliminate him but attacks not authorized due to presence of hostages, report says.",hamas leader sinwar us israeli hostage human shield jewishchron report sinwar surrounded handcuffed captive underground hideout israel several chance eliminate attack authorized due presence hostage report say,NEG,others
66cf7615cacea2020474faf6,The people of Palestine need justice. Israel is in Palestine. If Zionists want to stay there then they need to share not hog the land.,people palestine need justice israel palestine zionist want stay need share hog land,NEG,disgust
66cf7618cacea2020474faf7,"War in #Gaza changed international politics forever. The savagery of this war against civilians tipped the scales. Israel lost the moral high ground to ever say: never again.. Even Jewish prominent academics, ex Mossad directors are agog by the mistakes",war #  gaza changed international politics forever savagery war civilian tipped scale israel lost moral high ground ever say : never again even jewish prominent academic ex mossad director agog mistake,NEG,disgust
66cf7618cacea2020474faf8,"S Africa’s genocide case against Israel at the ICJ quotes a tweet by Katz in Oct:“All the civilian population in Gaza is ordered to leave…They will not receive a drop of water or a single battery until they leave the world”

Maybe that’s what he& 
@DavidLammy
 were laughing about",africa s genocide case israel icj quote tweet katz oct : all civilian population gaza ordered leavethey receive drop water single battery leave world maybe that s he davidlammy laughing,NEG,others
66cf7618cacea2020474fafa,"Horrible, but dont let Israel dump those ""palestinians"" on Germany and Sweden.
We had enough!",horrible dont let israel dump palestinian germany sweden enough,NEG,anger
66cf7618cacea2020474fafb,"My Israel/Palestine position in a meme. 
No more money for foreign wars. That means you Israel and Ukraine.",israelpalestine position meme money foreign war mean israel ukraine,NEG,others
66cf7618cacea2020474fafc,Typical Israel terrorist behavior,typical israel terrorist behavior,NEG,disgust
66cf7618cacea2020474fafe,"This is the West Bank, not #Gaza.
A #Genocide against Palestinians.
In the words of the 
@CIJ_ICJ
, racial segregation & discrimination, an apartheid. And yet, the world remains silent...
It's an ongoing +75-year war on Palestinians.
#Westbank_undrattack
#Israel_terrorist_entity",west bank #  gaza #  genocide palestinian word cijicj racial segregation discrimination apartheid yet world remains silent ongoing year war palestinian #  westbankundrattack #  israelterroristentity,NEG,disgust
66cf7619cacea2020474faff,"Reminder of prices in Gaza to the world per 1kg:

Potatoes: $6
Cucumbers: $6
Tomatoes: $9
Chilli: $17
Meat: $90
Okra: $30
Fish: $20
Shampoo: $41

Another reminder: Thousands of workers here have lost their jobs due to ",reminder price gaza world per kg : potato : cucumber : tomato : chilli : meat : okra : fish : shampoo : another reminder : thousand worker lost job due,NEG,others
66cf7619cacea2020474fb00,What is imagining that world going to do? It doesn’t exist. We have two options. It’s really not that hard of a concept to grasp. One is calling for a ceasefire and two state solution. The other wants to help Israel “finish the job” (his words).,imagining world going do doesn t exist two option it s really hard concept grasp one calling ceasefire two state solution want help israel finish job his word,NEG,others
66cf7619cacea2020474fb01,"Impossible to know from #BBC what treaty will entail for arms to #Ukraine, #Israel vs #Palestine and #Lebanon, energy. Appeasing #Brexiteers is #BBC priority 
#UK #Brexit #Germany #Scholtz",impossible know #  bbc treaty entail arm #  ukraine #  israel v #  palestine #  lebanon energy appeasing #  brexiteers #  bbc priority #  uk #  brexit #  germany #  scholtz,NEG,disgust
66cf761dcacea2020474fb04,I hate terrorist Israel,hate terrorist israel,NEG,others
66cf761ecacea2020474fb08,"For the price of European greed, Israel will fight the Middle East to the last seed. Israel exploits Judaism and its people for western geopolitics, and that is your real war, like metaphorical Moses delivering his people from the correct masters.",price european greed israel fight middle east last seed israel exploit judaism people western geopolitics real war like metaphorical moses delivering people correct master,NEG,disgust
66cf761ecacea2020474fb09,"Farhan al-Qadi - 
I would have been willing to stay another two months if I had known that all the people who were detained - Palestinians and Jews - were being released. 
I am not satisfied with both sides suffering.
The place I was in - I don't wish it on anyone.",farhan alqadi would willing stay another two month known people detained palestinian jew released satisfied side suffering place wish anyone,NEG,others
66cf761ecacea2020474fb0a,"The easiest hack for 
@elonmusk
 to get rid of bots, something he claimed to be a crusader against, is by looking at the replies to this tweet, or any tweet on Zionism, Israel, and Palestine for that matter.",easiest hack elonmusk get rid bot something claimed crusader against looking reply tweet tweet zionism israel palestine matter,NEG,anger
66cf761ecacea2020474fb0b,"I’m a Zionist and I call for the liberation of Palestinians. Doing so is not inherently antisemitic. This tweet not only demonizes most Zionists, it also perpetuates the harmful myth that Jewish self-determination (Zionism) cannot coexist with Palestinian self-determination. x.com/rashidatlaib/s…",i m zionist call liberation palestinian inherently antisemitic tweet demonizes zionist also perpetuates harmful myth jewish selfdetermination zionism can not coexist palestinian selfdetermination xcomrashidatlaibs,NEG,others
66cf761ecacea2020474fb0c,"You are not correct at all an in fact Zionists murdered women and children in Deir Yassin, shoved their bodies down the vlllage well, and drove around with loudspeakrs telling others to flee unless they to would be killed 
Israel was raping and murduring Palestinians since 1948",correct fact zionist murdered woman child deir yassin shoved body vlllage well drove around loudspeakrs telling others flee unless would killed israel raping murduring palestinian since,NEG,disgust
66cf761ecacea2020474fb10,"The world doesn't actually care about you.

Some hate Israel, but that's because they hate Jews, not because they like you.

As much as you can service their hatred of Israel, you're useful.

But you don't offer the world anything other than that.",world actually care you hate israel that s hate jew like you much service hatred israel useful offer world anything that,NEG,disgust
66cf7621cacea2020474fb13,"He's being prosecuted because he wouldn't permit a backdoor access to spy agencies like the NSA and Mossad 

Also because he allowed the dissemination of files hacked from Israel on Telegram",he s prosecuted permit backdoor access spy agency like nsa mossad also allowed dissemination file hacked israel telegram,NEG,others
66cf7621cacea2020474fb15,"Why should Irish PM care about Yemen war & the results – you only care about smearing Israel
Clinic in western Yemen has been inundated with cholera patient - sparked fears of a major outbreak in the impoverished and war-ravaged country.",irish pm care yemen war result care smearing israel clinic western yemen inundated cholera patient sparked fear major outbreak impoverished warravaged country,NEG,fear
66cf7622cacea2020474fb16,What about United States supporting Israel?That call double standard.,united state supporting israel that call double standard,NEG,disgust
66cf7622cacea2020474fb17,Who shot at it? Hamas is desperate!  Israel is taking her hostages back.  Hamas would likely be looking to get their goals back in the media - you know “make Israel look like the devil”.  it would not surprise me if this was Hamas.  One never knows as it’s a war zone but …,shot it hamas desperate israel taking hostage back hamas would likely looking get goal back medium know make israel look like devil would surprise hamas one never know it s war zone,NEG,others
66cf7622cacea2020474fb18,"The Israel-Palestine conflit is like a tumor on earth since ages and the cancer is now spreading at a larger scale. 
CDG had a relevant view on this geopolitical issue already in 1967.
Students have better things to do than divest, but what ? No answer !",israelpalestine conflit like tumor earth since age cancer spreading larger scale cdg relevant view geopolitical issue already student better thing divest answer,NEG,disgust
66cf7622cacea2020474fb1a,Man give me the picture. Can’t believe a word Israel says,man give picture can t believe word israel say,NEG,disgust
66cf7622cacea2020474fb1b,"Jews in Israel are for the most part Zionists.

Are Zionists becoming ashamed of Zionism?",jew israel part zionist zionist becoming ashamed zionism,NEG,others
66cf7622cacea2020474fb1e,The war started in 1948. Israel started it. Now they're doing genocide.,war started israel started it they re genocide,NEG,anger
66cf7622cacea2020474fb1f,"Again, ur showing individual bad actors within a massive movement. That doesn’t represent us. Polling shows the majority of the left wing is calling on a ceasefire from Israel. Obviously the majority of the movement isn’t asking for that cuz they’re anti-semitic.",again ur showing individual bad actor within massive movement doesn t represent u polling show majority left wing calling ceasefire israel obviously majority movement isn t asking cuz they re antisemitic,NEG,disgust
66cf7623cacea2020474fb21,"While Israel was Israel Palestine was Canaan, both Jews and Palestinians have a right to the land, Palestinians don't want to leave Palestine, do you think Jews wanted to leave Israel when we were deported? The home of our religion, culture, and people?",israel israel palestine canaan jew palestinian right land palestinian want leave palestine think jew wanted leave israel deported home religion culture people,NEG,disgust
66cf7625cacea2020474fb23,Except you are still voting for the same people VP Queen Cumla who doesn’t stop the weapons to Israel,except still voting people vp queen cumla doesn t stop weapon israel,NEG,others
66cf7626cacea2020474fb25,"Watch Israel cut off electricity water food and other basic necessities, and create more concentration camps because the Palestinian part of the West Bank is broken up due to the colonizers stealing land. It makes me sick to my stomach knowing my country is looking the other way",watch israel cut electricity water food basic necessity create concentration camp palestinian part west bank broken due colonizer stealing land make sick stomach knowing country looking way,NEG,disgust
66cf7626cacea2020474fb26,"Israeli media announces this invasion, which will reportedly involve thousands of soldiers and last for days, as the largest military operation in the occupied West Bank since 2002.

Yedioth Ahronoth reports that the army plans to evacuate civilian neighborhoods in order to",israeli medium announces invasion reportedly involve thousand soldier last day largest military operation occupied west bank since yedioth ahronoth report army plan evacuate civilian neighborhood order,NEG,others
66cf7626cacea2020474fb29,Because Israel isn't the aggressor in Gaza.,israel aggressor gaza,NEG,others
66cf7626cacea2020474fb2a,Absolutely. Israel is so racist. They need the same diversity they insist everyone else live with.,absolutely israel racist need diversity insist everyone else live with,NEG,disgust
66cf7626cacea2020474fb2d,WRONG!  Israel is GOD'S CHOSEN PEOPLE.,wrong israel god s chosen people,NEG,others
66cf7626cacea2020474fb2e,"Israels genocide on Gaza 
Israel is a terrorist regime",israel genocide gaza israel terrorist regime,NEG,others
66cf7627cacea2020474fb2f,"Honestly, the situation you're describing is pretty small compared to the U.S. being actually involved in the Russia-Ukraine and Israel-Hamas wars.

If you look at the bigger picture, the U.S. is busy. Very busy, but not with China. I’m done talking. 

Take care",honestly situation describing pretty small compared u actually involved russiaukraine israelhamas war look bigger picture u busy busy china i m done talking take care,NEG,disgust
66cf7627cacea2020474fb30,"The news here is that no one has ever gave 2 sh*ts about #Africa -- especially the left, and liberals",news one ever gave sh t #  africa especially left liberal,NEG,disgust
66cf762acacea2020474fb33,"Only a foolish son will be pursuing rat while his fathers house is on fire, it is said, charity begins at home, Nig is also at war of hunger & the most terrible leadership in the history of Africa, that didn't concern u what matters to u is Palestine & Israel war, go & join them",foolish son pursuing rat father house fire said charity begin home nig also war hunger terrible leadership history africa concern u matter u palestine israel war go join,NEG,anger
66cf762bcacea2020474fb38,"Meanwhile on the WEST BANK

As our attention has been on Gaza, Iran, Lebanon, etc., Israel's extremist settlers have been terrorizing WB Palestinians, including seizing their lands. When the Palestinians fight back it then brings in the IDF as it did yesterday raiding WB towns",meanwhile west bank attention gaza iran lebanon etc israel s extremist settler terrorizing wb palestinian including seizing land palestinian fight back brings idf yesterday raiding wb town,NEG,disgust
66cf762bcacea2020474fb39,"Israel is evil on earth, killing more than 40,000 Palestinians in Gaza is not enough for them, now they turned on West Bank 
@alanRMacleod
 @MnarMuh
 @richimedhurst
 #Westbank_undrattack",israel evil earth killing palestinian gaza enough them turned west bank alanrmacleod mnarmuh richimedhurst #  westbankundrattack,NEG,anger
66cf762bcacea2020474fb3a,"But look, if you’re feeling all big and bad, we can do this interaction in person. Or are you too much of a scared little crybaby?",look you re feeling big bad interaction person much scared little crybaby,NEG,fear
66cf762bcacea2020474fb3b,"As always..
Fuck Israel",always fuck israel,NEG,disgust
66cf762bcacea2020474fb3c,"France slaps Telegram CEO with 12 criminal charges after Israel calls platform 'uncooperative'
https://ift.tt/QW3Bv6T",france slap telegram ceo criminal charge israel call platform uncooperative URL,NEG,others
66cf762fcacea2020474fb3f,"right. When we have a mass shooter in a school. Police go in to get the shooter. They don't bomb the entire building. Israel has Mossad. One of the most advanced intelligence agencies in the world. They can find the individual Oct 7th attackers and apprehend them, ID them, trial",right mass shooter school police go get shooter bomb entire building israel mossad one advanced intelligence agency world find individual oct th attacker apprehend them id them trial,NEG,others
66cf762fcacea2020474fb41,"Yes, genocide and gang raping is hard work, so a break is always needed.",yes genocide gang raping hard work break always needed,NEG,disgust
66cf762fcacea2020474fb42,I do not want to be part of a so called sane and moral county if that is dependent on supporting the fascist regime that is Israel led by the war criminal Adolph Netenyahu,want part called sane moral county dependent supporting fascist regime israel led war criminal adolph netenyahu,NEG,disgust
66cf762fcacea2020474fb43,Anyone who is ok with literal war crimes is by definition a war monger. Israel has been assessed by multiple national organizations and government bodies to have done that. She still defends and condones their actions. So it’s not my assessment is a legal fact,anyone ok literal war crime definition war monger israel assessed multiple national organization government body done that still defends condones action it s assessment legal fact,NEG,disgust
66cf762fcacea2020474fb45,"Hezbollah rocket launches at Israel decline since IDF's preemptive strike on Sunday, 
@kann_news
 reports. Not surprising perhaps as weapons stockpiles & launch sites in south Lebanon took a hit. But Hezbollah still has large arsenal deeper in Lebanon in case fighting heats up.",hezbollah rocket launch israel decline since idf s preemptive strike sunday kannnews report surprising perhaps weapon stockpile launch site south lebanon took hit hezbollah still large arsenal deeper lebanon case fighting heat up,NEG,others
66cf762fcacea2020474fb47,"Breaking:Iran's regime will be waped off in a metter of hours in case they will strike on Israel. Also, Syria, Lebanon, and Yemen will be under massive fire if  Hezbullah and the Hutties dares to attack Israel.

Don't mess with the West!",breaking : iran s regime waped metter hour case strike israel also syria lebanon yemen massive fire hezbullah hutties dare attack israel mess west,NEG,others
66cf7630cacea2020474fb48,"Good, fuck those libtards. Now make it illegal to give free shit to the illegals, cut off all foreign aid cash and military especially to Israel and Ucringe",good fuck libtards make illegal give free shit illegals cut foreign aid cash military especially israel ucringe,NEG,anger
66cf7630cacea2020474fb49,Supreme Court won’t reinstate Biden’s new student debt plan https://wgntv.com/hill-politics/supreme-court-wont-reinstate-bidens-new-student-debt-plan/…,supreme court won t reinstate biden s new student debt plan URL,NEG,others
66cf7630cacea2020474fb4a,Let the enemies of Israel fight each other until they destroy each other. Arise O Lord and let your enemies be scattered.,let enemy israel fight destroy other arise lord let enemy scattered,NEG,others
66cf7630cacea2020474fb4e,"If you were honest with yourself then you would consider the actions of Israel before 7/10 and the fact that you don't tell us you aren't here with honesty.

You accuse others of cherry picking but as usual with Israelis you accuse others of things which you are guilty of.",honest would consider action israel fact tell u honesty accuse others cherry picking usual israeli accuse others thing guilty of,NEG,disgust
66cf7631cacea2020474fb4f,"Yea actually it connects well, maybe you just don't want to see it or don't want to concede to it.  Zionists use their dirty money from the profits they make from these filthy industries and send it back to Israel.  It's no secret. C'mon. I'm sure you can agree to that.",yea actually connects well maybe want see want concede it zionist use dirty money profit make filthy industry send back israel secret cmon i m sure agree that,NEG,anger
66cf7631cacea2020474fb50,"How about the Kazar's. The Rothschilds. The zionists. Those would be the ones who own our government. The ones who created modern day Israel through Lord Balfour in 1917. You standing with them. The ones who murdered the Palestinians and took their land? 
Maybe look into it?",kazar s rothschild zionist would one government one created modern day israel lord balfour standing them one murdered palestinian took land maybe look it,NEG,disgust
66cf7635cacea2020474fb51,"Israel is exploiting global focus on the genocide in Gaza to expand its brutal campaign of ethnic cleansing in the West Bank, including Jenin and Tubas. The world must not remain silent in the face of these atrocities. 
@IntlCrimCourt
 @CIJ_ICJ",israel exploiting global focus genocide gaza expand brutal campaign ethnic cleansing west bank including jenin tuba world must remain silent face atrocity intlcrimcourt cijicj,NEG,disgust
66cf7635cacea2020474fb52,"I think Hamas is a manifestation of political discontent and a reaction from decades of oppression and lack of human rights, funded and used by Israel to be a persistent bogeyman to prevent Palestinian sovereignty and statehood, to cover the time to allow to expand settlements.",think hamas manifestation political discontent reaction decade oppression lack human right funded used israel persistent bogeyman prevent palestinian sovereignty statehood cover time allow expand settlement,NEG,disgust
66cf7635cacea2020474fb53,Do they want to provoke Israel to hit them harder?,want provoke israel hit harder,NEG,others
66cf7635cacea2020474fb54,Zionism is disgusting and Israel is a terrorist state,zionism disgusting israel terrorist state,NEG,disgust
66cf7635cacea2020474fb55,There is no genocide. hamas routinely hides behind civilians so they can screech to the world about how terrible Israel is after murdering Israeli civilians.,genocide hamas routinely hide behind civilian screech world terrible israel murdering israeli civilian,NEG,disgust
66cf7635cacea2020474fb58,If you are going to criticize him maybe do it for something legit like his stance on Israel which is terrible instead of a disability he can't help. He is head and shoulders above everyone else on every other major issue but you clowns don't listen to what he actually says.,going criticize maybe something legit like stance israel terrible instead disability ca nt help head shoulder everyone else every major issue clown listen actually say,NEG,disgust
66cf7635cacea2020474fb5a,Netanyahu has burned bridges with many of  Israel’s supporters.,netanyahu burned bridge many israel s supporter,NEG,others
66cf7636cacea2020474fb5b,A brief guide to Israel's cultural genocide - JVP,brief guide israel s cultural genocide jvp,NEG,others
66cf7639cacea2020474fb5c,"#Netanyahou_A_criminal_of_war 
#NetanyahoNewHitler 
#ZionistsAreTerrorists 
#IsraelisATerorristOrganisation 
#IsraelisAreWorseThanNazis 
#IsraelTargetsChildren
#Israel_Enemy_of_Humanity 
#Netanyahu_to_the_Hague 
#FreePalestine 
#EndtheOccupation ",#  netanyahouacriminalofwar #  netanyahonewhitler #  zionistsareterrorists #  israelisaterorristorganisation #  israelisareworsethannazis #  israeltargetschildren #  israelenemyofhumanity #  netanyahutothehague #  freepalestine #  endtheoccupation,NEG,anger
66cf7639cacea2020474fb5e,"Pro-Palestinians claim that Israel starves gaza population
But when you see pictures of captured hamas  terrorists they're all fat!
Hamas may starve the population of gaza to support its propaganda
The world should unanimously support the extermination of hamas",propalestinians claim israel starves gaza population see picture captured hamas terrorist they re fat hamas may starve population gaza support propaganda world unanimously support extermination hamas,NEG,disgust
66cf7639cacea2020474fb5f,"Please read, please share, it’s important. 

This is what mass starvation looks like  

Us jews must never be put in this position again. 

This is why we are fighting antisemitism so hard right now. 

We know what our relatives and ancestors went through.

In the words of Vehi",please read please share it s important mass starvation look like u jew must never put position again fighting antisemitism hard right now know relative ancestor went through word vehi,NEG,others
66cf7639cacea2020474fb60,"Israhell main aim of stealing the whole land of Palestine is obvious more than ever. The worst thing is that this theft is supported by most of the governments, including ""Democratic"" ones.
#IsraeliOccupation 
#Israel_terrorist_entity",israhell main aim stealing whole land palestine obvious ever worst thing theft supported government including democratic one #  israelioccupation #  israelterroristentity,NEG,disgust
66cf7639cacea2020474fb61,"I mean, right now, Israel is expanding settlements on WB under Dem watch. Both Biden and Harris say lots of thing but do nothing. Sure, GOP is hostile but Dems are same its just that they pretend to care. Palestinians will not survive.",mean right now israel expanding settlement wb dem watch biden harris say lot thing nothing sure gop hostile dems pretend care palestinian survive,NEG,others
66cf763acacea2020474fb63,All the other employees who are in stunned silence are more offended by a joke than by actual hospitals being bombed by Israel.,employee stunned silence offended joke actual hospital bombed israel,NEG,others
66cf763acacea2020474fb66,"Afe you referring to the hundreths with charged with the classic crimes we all know?

Attempted murder, stabbings smuggling and all those?

Has israel done dumb shit? Absolutly. And i often call em out. But this aint it.

Palestinains wanted this war. They can deal with it.",afe referring hundreths charged classic crime know attempted murder stabbings smuggling those israel done dumb shit absolutly often call em out aint it palestinains wanted war deal it,NEG,anger
66cf763acacea2020474fb67,Israel is targeting aid workers. They are demonic monsters!! #StopArmingIsrael #FreePalestine,israel targeting aid worker demonic monster #  stoparmingisrael #  freepalestine,NEG,anger
66cf763acacea2020474fb68,BREAKING | World Food Programme temporarily suspends activities throughout Gaza after one of its vehicles was hit by at least 10 bullets.,breaking world food programme temporarily suspends activity throughout gaza one vehicle hit least bullet,NEG,others
66cf763ecacea2020474fb69,"Here’s an idea. 

Maybe the Palestinians can finally accept that Israel isn’t going anywhere and learn to coexist peacefully.  

And stop attacking Israelis 

Then there wouldn’t have to be any wars or deaths on either side",here s idea maybe palestinian finally accept israel isn t going anywhere learn coexist peacefully stop attacking israeli wouldn t war death either side,NEG,anger
66cf763ecacea2020474fb6b,"Beasts from hell
They will pay for their sickening crimes against innocent unarmed people!  People of the world hate Israel and they will fall!  Palestine will be Free",beast hell pay sickening crime innocent unarmed people people world hate israel fall palestine free,NEG,disgust
